100
27	27	31	37	36	10	2	1	12	5	14	38	37	43	46	35	3	46	5	23	30	5	30	40	13	8	5	10	18	16	15	6	43	11	42	19	33	45	34	35	45	0	29	31	5	10	22	19	10	33	40	37	8	34	25	47	9	23	6	16	0	12	10	8	3	31	36	26	34	22	13	49	30	41	21	42	14	27	34	13	49	38	24	12	24	43	10	22	32	45	36	41	0	10	47	18	32	0	3	25
45	19	17	8	5	31	2	7	19	14	15	19	34	13	27	11	10	11	38	40	9	43	3	2	5	26	12	35	34	11	37	30	39	18	13	27	33	10	11	34	43	25	9	49	20	24	47	7	0	15	47	6	43	47	12	43	33	47	12	26	12	0	15	24	14	1	15	42	49	17	32	29	30	21	25	44	0	31	28	18	3	6	37	6	43	23	2	1	22	17	20	20	10	28	4	14	49	23	32	43
48	46	10	5	1	16	38	21	0	30	20	1	16	47	0	28	21	4	13	0	47	42	39	45	44	14	44	42	47	32	7	6	3	7	26	26	30	45	48	1	44	38	21	18	7	3	22	34	3	1	28	6	5	22	24	3	24	35	37	10	10	15	0	26	29	7	2	6	25	27	13	42	2	15	36	21	2	25	24	21	36	20	6	10	34	25	35	6	15	14	40	39	37	0	17	24	10	3	34	48
49	26	6	44	9	4	45	25	20	37	2	7	35	48	44	46	29	19	31	22	42	21	1	2	8	18	4	40	1	4	25	32	34	35	45	35	32	42	30	44	9	18	13	0	49	48	29	36	7	9	34	10	22	41	12	39	4	1	6	37	8	24	26	0	28	31	7	41	0	23	14	6	40	17	22	1	22	20	7	31	2	27	0	30	26	21	28	40	3	24	21	20	40	45	12	4	32	24	23	5
28	32	19	30	27	9	48	11	27	27	32	1	41	44	28	4	47	45	41	6	13	35	0	39	1	40	10	0	14	22	26	17	22	29	22	41	26	47	18	38	25	22	31	35	22	41	29	10	45	13	2	36	34	0	34	26	48	45	8	1	3	14	29	28	0	40	11	39	2	23	41	3	26	26	16	2	9	35	24	15	0	47	2	26	0	7	31	25	9	5	9	46	36	37	12	41	28	31	48	13
35	11	6	35	42	44	5	10	26	8	43	29	47	4	21	19	10	42	7	28	31	2	36	31	11	29	33	23	18	49	25	9	4	12	8	14	23	46	46	6	41	4	41	2	14	13	32	26	49	39	40	21	2	29	31	25	5	21	37	35	31	1	7	31	40	0	28	16	10	19	40	31	7	7	26	40	7	19	47	28	39	23	9	21	32	14	29	40	18	34	27	28	17	9	32	8	22	49	39	15
4	20	49	31	20	12	42	24	45	4	12	43	49	5	31	29	43	26	34	25	14	8	43	46	36	16	40	22	49	38	25	48	2	34	23	6	12	10	49	36	13	42	25	13	33	42	2	6	16	42	13	21	19	23	42	5	39	12	42	24	36	15	2	7	11	28	0	24	47	23	35	8	48	15	2	39	7	20	21	49	23	12	37	10	45	38	11	47	15	36	2	43	47	39	37	46	37	2	33	21
42	37	49	38	11	43	21	18	4	46	41	32	0	28	34	4	28	42	41	42	9	32	17	35	37	29	6	3	4	34	45	28	12	27	33	4	28	2	45	27	32	37	47	38	44	28	12	36	45	36	33	8	0	6	7	41	13	3	20	16	26	42	6	41	39	16	24	0	4	19	30	46	41	21	15	40	16	46	23	16	10	2	47	22	13	34	20	11	6	23	14	43	13	30	3	39	5	27	23	25
2	32	12	20	39	19	11	48	26	5	30	41	48	5	16	22	1	12	3	20	39	2	29	41	30	29	23	0	9	36	46	27	1	45	13	14	39	46	28	7	27	32	29	24	39	35	1	8	33	12	48	17	19	15	21	35	6	6	16	25	34	49	25	0	2	10	47	4	0	21	7	12	17	8	37	21	4	19	25	18	22	28	30	28	7	3	12	26	34	27	29	4	22	4	45	20	11	15	32	23
30	2	18	29	49	20	46	42	28	29	46	8	9	46	29	8	45	43	47	6	10	26	47	23	1	31	9	9	48	9	49	11	32	13	32	40	1	41	18	23	30	23	44	3	6	6	46	3	15	23	48	21	43	2	0	9	11	4	35	49	22	17	27	23	23	19	23	19	21	0	0	24	2	36	14	31	42	26	16	9	43	9	4	17	15	18	47	3	20	19	5	26	13	41	14	17	8	25	32	12
48	27	18	8	38	17	33	17	31	46	25	47	13	11	7	17	28	5	41	11	16	4	8	27	4	2	19	32	1	13	44	36	11	43	37	35	36	47	44	48	49	2	25	23	14	13	19	4	34	15	23	14	32	11	43	29	49	7	4	3	13	32	13	14	41	40	35	30	7	0	0	38	42	22	5	14	19	45	22	6	8	32	10	47	17	40	26	42	21	7	47	10	49	1	12	31	47	35	16	39
9	26	12	14	33	21	42	42	47	22	28	11	7	25	48	34	5	0	23	33	9	33	33	7	14	38	0	20	29	39	11	12	44	13	32	2	49	1	6	8	25	23	38	15	20	33	32	40	19	26	22	13	4	14	6	34	11	6	34	7	49	29	42	6	3	31	8	46	12	24	38	0	45	30	16	2	25	48	14	14	33	10	45	7	47	33	26	17	8	10	30	29	25	29	42	19	38	24	17	35
31	8	36	28	6	28	6	28	45	12	48	20	2	14	45	44	34	11	38	13	0	21	21	47	1	43	39	34	34	8	48	12	7	27	2	0	2	8	31	49	5	27	27	43	20	42	48	32	3	5	41	2	24	40	16	39	22	39	5	38	30	30	2	40	26	7	48	41	17	2	42	45	0	20	38	44	20	40	1	48	22	16	39	10	39	49	46	7	14	23	7	19	31	21	25	34	34	14	7	49
32	3	32	15	14	46	46	12	31	24	48	37	46	27	36	23	17	7	45	47	26	20	25	15	1	8	15	23	4	47	6	15	40	41	11	30	4	16	14	8	47	6	47	14	24	46	35	13	41	11	5	49	44	5	47	2	31	30	33	15	41	21	15	17	26	7	15	21	8	36	22	30	20	0	24	26	28	35	36	44	18	0	25	28	37	16	22	44	24	30	24	31	40	25	14	6	6	10	24	40
32	2	20	19	49	46	31	29	6	8	37	29	37	12	38	31	29	23	33	5	13	49	4	21	7	30	45	20	17	8	32	6	7	3	1	21	30	16	24	39	42	45	1	49	47	19	44	12	0	15	45	34	32	8	36	28	5	10	7	40	21	25	36	22	16	26	2	15	37	14	5	16	38	24	0	33	2	38	24	28	0	17	0	46	13	6	4	15	34	4	1	33	21	43	14	46	12	29	18	8
17	20	39	34	9	31	19	4	11	42	45	31	36	26	9	49	12	7	6	20	26	6	25	46	43	28	48	46	7	5	18	4	1	45	43	46	20	11	19	49	29	44	8	23	41	18	4	14	9	6	4	22	41	28	18	28	25	6	23	25	42	44	21	1	2	40	39	40	21	31	14	2	44	26	33	0	40	36	19	37	42	11	23	42	5	47	9	49	25	30	2	14	31	29	7	28	9	14	9	32
26	12	43	9	17	14	21	6	17	8	25	27	1	47	22	26	34	8	23	30	28	28	17	35	25	19	7	45	39	26	6	36	7	17	27	41	48	20	3	3	10	47	15	16	6	35	7	29	4	44	44	30	40	32	41	18	29	30	21	32	14	0	2	22	9	7	7	16	4	42	19	25	20	28	2	40	0	32	35	26	40	38	7	0	23	45	4	23	29	17	9	35	19	45	31	9	7	10	24	40
32	22	10	39	2	17	8	17	3	25	41	0	28	49	24	1	39	16	38	21	9	0	11	13	12	31	39	40	49	12	47	15	39	10	35	17	45	40	6	36	36	14	6	45	41	35	31	12	25	8	9	48	12	36	18	42	42	25	33	26	27	31	25	20	35	19	20	46	19	26	45	48	40	35	38	36	32	0	42	46	16	6	22	22	15	7	25	40	34	3	1	37	10	48	7	11	41	33	42	7
32	43	45	28	32	38	3	5	32	7	8	44	24	1	5	3	27	19	9	8	32	15	7	12	9	14	36	42	35	28	35	10	0	13	24	7	31	36	17	48	12	15	4	13	25	11	11	0	28	48	39	7	15	15	47	49	6	6	15	37	34	28	24	7	24	47	21	23	25	16	22	14	1	36	24	19	35	42	0	38	1	32	46	1	33	21	25	23	15	19	13	37	0	9	36	30	23	7	33	41
38	33	36	34	1	14	11	6	49	35	2	38	41	8	30	26	16	20	49	28	33	42	49	16	44	13	20	26	9	38	3	29	32	49	21	39	16	7	18	37	45	8	28	49	9	13	31	2	29	2	5	4	29	48	6	46	3	27	5	32	13	18	21	31	15	28	49	16	18	9	6	14	48	44	28	37	26	46	38	0	2	24	37	25	21	4	18	13	8	44	8	33	21	34	48	33	2	43	1	21
23	18	6	4	45	13	35	33	6	26	24	36	12	42	10	3	5	10	49	42	38	7	18	7	1	8	35	13	21	10	21	40	37	35	31	1	9	15	12	13	27	1	17	4	48	22	31	24	43	9	14	13	3	18	46	9	17	30	38	2	49	3	36	2	0	39	23	10	22	43	8	33	22	18	0	42	40	16	1	2	0	39	13	44	33	30	33	6	7	27	9	4	15	11	37	25	5	11	45	36
43	9	25	3	10	13	14	2	37	45	28	15	6	13	20	7	20	2	1	42	45	32	17	27	45	9	1	30	32	25	25	10	21	28	35	10	46	11	31	39	15	44	1	12	44	13	9	10	47	47	5	33	3	38	28	21	39	37	10	25	38	6	20	27	47	23	12	2	28	9	32	10	16	0	17	11	38	6	32	24	39	0	33	24	43	42	4	31	37	47	26	47	14	12	3	1	24	8	25	16
23	36	37	28	10	33	5	2	41	16	43	29	29	26	34	4	24	9	17	23	18	9	2	45	37	10	21	0	0	33	2	4	42	27	17	27	38	20	42	38	23	28	15	9	6	1	45	4	15	45	6	41	40	25	39	49	37	23	9	31	24	37	6	0	2	9	37	47	30	4	10	45	39	25	0	23	7	22	46	37	13	33	0	38	36	18	8	31	20	30	15	23	1	6	25	1	2	49	16	44
7	31	12	12	32	3	27	15	49	23	35	15	1	8	11	0	45	39	10	13	20	6	18	20	44	31	39	26	16	16	42	28	13	15	0	13	2	12	20	26	43	1	37	26	24	18	24	13	11	46	10	17	16	4	22	13	4	0	48	17	12	6	10	30	26	21	10	22	28	17	47	7	10	28	46	42	0	22	1	25	44	24	38	0	8	2	47	44	4	41	5	49	9	27	25	36	10	2	44	39
0	34	16	5	45	30	34	24	38	14	42	12	11	2	9	40	13	6	14	31	0	11	47	3	41	47	10	16	17	10	42	2	25	16	11	13	43	6	21	4	42	35	3	30	25	22	20	7	6	5	37	34	43	20	44	43	10	38	23	0	24	43	34	26	0	32	45	13	7	15	17	47	39	37	13	5	23	15	33	21	33	43	36	8	0	17	9	12	11	10	7	34	5	14	38	42	38	32	40	5
21	9	11	39	26	39	15	1	49	13	22	30	16	24	17	26	18	37	4	11	18	14	23	16	21	0	10	8	37	5	47	22	48	0	13	3	9	22	9	35	1	9	11	2	1	15	27	35	9	24	36	0	29	25	47	36	15	8	43	37	43	23	25	21	7	14	38	34	3	18	40	33	49	16	6	47	45	7	21	4	30	42	18	2	17	0	49	15	9	23	11	23	3	19	12	20	33	28	1	47
0	23	7	48	2	28	27	19	12	13	35	13	32	37	0	2	9	22	28	41	0	32	41	36	12	1	38	38	29	16	39	13	16	42	25	44	8	13	7	47	8	6	1	42	28	6	46	24	17	6	18	18	8	34	27	38	1	23	30	36	10	2	35	28	31	29	11	20	12	47	26	26	46	22	4	9	4	25	25	18	33	4	8	47	9	49	0	47	28	3	12	21	44	44	22	8	26	35	28	42
10	32	33	6	9	40	39	9	0	12	27	48	5	12	38	8	4	27	5	25	32	12	40	21	13	16	32	2	37	7	2	16	16	13	23	17	5	35	37	37	19	36	17	37	11	48	23	48	1	41	14	2	17	46	32	38	41	45	8	13	22	1	6	40	25	40	47	11	26	3	42	17	7	44	15	49	23	40	23	13	6	31	31	44	12	15	47	0	8	41	18	35	21	9	24	2	34	11	47	49
4	46	4	25	28	5	46	0	8	46	3	18	5	14	22	23	29	12	49	28	28	8	2	49	34	9	22	29	2	7	30	14	3	11	0	5	19	38	40	25	3	47	2	43	39	35	44	43	41	11	38	47	39	45	23	47	15	37	6	0	32	22	15	3	9	18	15	6	34	20	21	8	14	24	34	25	29	34	15	8	7	37	20	4	11	9	28	8	0	30	12	40	42	6	43	12	31	1	2	13
8	17	48	39	25	37	42	47	49	9	20	9	13	32	23	23	11	29	29	44	9	30	43	37	28	1	44	11	28	6	21	0	9	2	49	7	27	8	25	15	15	5	13	0	4	31	42	31	15	4	36	5	18	44	22	12	23	22	10	28	45	17	14	24	5	34	36	23	27	19	7	10	23	30	4	30	17	3	19	44	27	47	30	41	10	23	3	41	30	0	0	4	30	42	37	7	48	44	45	19
45	39	40	32	36	36	6	0	37	30	42	35	10	34	28	41	12	41	32	10	9	22	34	4	21	6	49	16	24	22	40	33	47	34	30	16	24	12	8	46	38	36	26	20	34	43	16	13	24	16	26	27	35	20	46	9	5	0	47	20	36	20	40	21	9	27	2	14	29	5	47	30	7	24	1	2	9	1	13	8	9	26	15	5	7	11	12	18	12	0	0	7	7	46	8	27	19	39	36	5
14	17	13	25	28	23	46	2	0	37	38	36	40	7	11	1	21	1	28	11	19	11	30	24	38	8	0	0	6	36	44	13	45	28	31	5	8	7	29	35	35	45	7	21	19	33	42	6	47	19	21	4	28	23	9	42	11	20	3	17	41	20	39	20	46	28	43	43	4	26	10	29	19	31	33	14	35	37	37	33	4	47	23	49	34	23	21	35	40	4	7	0	6	5	12	23	20	32	35	28
12	15	1	3	2	41	35	39	45	11	41	19	19	5	12	38	15	26	8	11	49	11	33	8	43	11	32	41	46	48	32	34	28	11	11	18	30	5	32	24	46	37	42	23	0	1	0	18	3	41	13	22	3	15	10	41	8	9	42	33	0	10	37	40	36	17	47	13	22	13	49	25	31	40	21	31	19	10	0	21	15	14	1	9	5	3	44	21	42	30	7	6	0	0	23	33	36	33	6	18
1	16	11	3	37	47	42	43	5	24	4	44	21	36	39	22	0	24	6	22	9	8	27	37	4	45	44	11	11	1	40	10	35	33	16	32	36	31	42	14	26	31	13	38	10	18	7	35	5	39	15	1	38	2	46	15	34	1	32	34	10	28	0	45	37	9	39	30	4	41	1	29	21	25	43	29	45	48	9	34	11	12	6	27	14	19	44	9	6	42	46	5	0	0	4	18	32	32	37	1
0	3	2	34	24	48	4	40	12	24	2	7	5	45	6	16	34	12	13	22	22	1	23	27	49	24	44	31	35	39	32	37	4	41	19	8	32	39	34	14	10	1	5	8	30	42	46	20	28	41	14	12	23	8	42	7	42	30	33	30	47	4	17	12	12	32	37	3	45	14	12	42	25	14	14	7	31	7	36	48	37	3	25	25	38	12	22	24	43	37	8	12	23	4	0	35	37	43	2	47
19	16	3	41	14	4	44	10	34	31	40	9	5	41	26	39	16	36	6	3	5	34	32	33	29	31	27	28	44	3	27	1	30	44	21	10	12	11	8	10	7	40	34	4	11	30	6	13	10	4	44	0	10	6	3	31	24	47	45	3	18	14	24	4	41	8	46	39	20	17	31	19	34	6	46	28	9	11	30	33	25	1	1	36	42	20	8	2	12	7	27	23	33	18	35	0	30	41	44	21
40	18	1	37	30	4	12	23	25	39	2	27	7	9	45	7	15	18	47	46	48	11	25	30	39	3	20	18	20	36	13	13	31	2	40	19	2	24	30	7	49	40	46	49	27	44	16	3	32	36	23	16	27	7	48	11	7	5	9	4	32	49	10	32	28	22	37	5	11	8	47	38	34	6	12	9	7	41	23	2	5	24	2	10	38	33	26	34	31	48	19	20	36	32	37	30	0	34	2	10
30	36	25	16	42	8	33	4	35	16	44	28	4	32	36	19	8	3	7	6	2	21	23	26	44	10	1	7	1	33	21	2	2	6	8	1	29	42	29	39	42	27	1	25	29	18	28	49	46	22	14	0	25	5	43	20	1	12	10	19	0	23	3	24	31	49	2	27	15	25	35	24	14	10	29	14	10	33	7	43	11	8	49	2	32	28	35	11	1	44	39	32	33	32	43	41	34	0	39	2
26	7	23	6	45	20	20	46	31	13	0	4	9	10	2	26	1	4	36	10	42	37	45	45	12	19	34	26	10	47	22	26	38	28	17	26	27	48	48	47	8	20	7	29	48	31	0	47	31	26	27	45	5	31	8	13	16	44	2	1	3	32	34	23	48	39	33	23	32	32	16	17	7	24	18	9	24	42	33	1	45	25	16	44	40	1	28	47	2	45	36	35	6	37	2	44	2	39	0	41
4	8	49	41	38	34	40	48	44	7	7	20	22	33	28	4	35	34	14	34	10	44	7	49	23	23	33	15	45	26	8	14	42	32	43	28	21	43	49	4	22	29	1	23	28	2	36	39	47	16	6	36	9	8	3	24	40	40	33	41	25	43	48	5	13	15	21	25	23	12	39	35	49	40	8	32	40	7	41	21	36	16	44	39	5	47	42	49	13	19	5	28	18	1	47	21	10	2	41	0
